datetime,symbol,exchange,last_price,last_volume,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,open_interest,volume
2024-01-01 00:08:20.000,BTCUSDT,BINANCE_USDT,29902.02,0.3841,29901.27,4.847,29902.77,2.867,0.0,199.70
2024-01-01 00:08:20.500,BTCUSDT,BINANCE_USDT,29900.75,1.5642,29900.75,1.594,29902.25,4.157,0.0,166.40
2024-01-01 00:08:21.000,BTCUSDT,BINANCE_USDT,29902.30,1.7264,29900.80,0.998,29902.30,0.864,0.0,186.41
2024-01-01 00:08:21.500,BTCUSDT,BINANCE_USDT,29899.48,1.9717,29899.48,2.070,29900.98,1.774,0.0,154.32
2024-01-01 00:08:22.000,BTCUSDT,BINANCE_USDT,29899.14,0.9743,29898.40,1.284,29899.89,2.965,0.0,133.46
2024-01-01 00:08:22.500,BTCUSDT,BINANCE_USDT,29900.40,1.1141,29898.91,2.287,29900.40,2.283,0.0,196.03
2024-01-01 00:08:23.000,BTCUSDT,BINANCE_USDT,29899.05,0.2790,29897.55,2.320,29899.05,1.237,0.0,141.32
2024-01-01 00:08:23.500,BTCUSDT,BINANCE_USDT,29902.02,0.6244,29900.52,1.279,29902.02,0.942,0.0,157.59
2024-01-01 00:08:24.000,BTCUSDT,BINANCE_USDT,29899.29,0.2420,29899.29,1.994,29900.79,1.471,0.0,164.38
2024-01-01 00:08:24.500,BTCUSDT,BINANCE_USDT,29903.40,1.0376,29901.91,1.677,29903.40,1.613,0.0,180.91
2024-01-01 00:08:25.000,BTCUSDT,BINANCE_USDT,29900.54,1.1054,29900.54,1.000,29902.04,2.908,0.0,161.94
2024-01-01 00:08:25.500,BTCUSDT,BINANCE_USDT,29901.48,0.2992,29899.99,2.827,29901.48,4.207,0.0,111.46
2024-01-01 00:08:26.000,BTCUSDT,BINANCE_USDT,29900.47,0.9195,29900.47,4.218,29901.97,3.754,0.0,178.21
2024-01-01 00:08:26.500,BTCUSDT,BINANCE_USDT,29898.46,0.2124,29898.46,3.862,29899.96,3.656,0.0,116.59
2024-01-01 00:08:27.000,BTCUSDT,BINANCE_USDT,29897.00,1.8185,29896.25,2.465,29897.74,4.263,0.0,195.82
2024-01-01 00:08:27.500,BTCUSDT,BINANCE_USDT,29896.52,1.7611,29896.52,4.356,29898.01,3.005,0.0,108.78
2024-01-01 00:08:28.000,BTCUSDT,BINANCE_USDT,29898.09,0.0839,29896.60,0.834,29898.09,3.210,0.0,127.35
2024-01-01 00:08:28.500,BTCUSDT,BINANCE_USDT,29897.15,0.1786,29897.15,2.078,29898.64,4.131,0.0,107.76
2024-01-01 00:08:29.000,BTCUSDT,BINANCE_USDT,29897.88,0.8629,29897.88,2.472,29899.38,4.311,0.0,116.64
2024-01-01 00:08:29.500,BTCUSDT,BINANCE_USDT,29900.32,0.5342,29899.57,0.684,29901.06,4.588,0.0,129.77
2024-01-01 00:08:30.000,BTCUSDT,BINANCE_USDT,29903.30,0.2577,29901.81,0.699,29903.30,2.758,0.0,103.50
2024-01-01 00:08:30.500,BTCUSDT,BINANCE_USDT,29900.69,0.1283,29900.69,0.942,29902.19,3.146,0.0,190.36
2024-01-01 00:08:31.000,BTCUSDT,BINANCE_USDT,29899.88,0.6980,29899.88,2.866,29901.37,4.688,0.0,175.69
2024-01-01 00:08:31.500,BTCUSDT,BINANCE_USDT,29898.29,1.5954,29897.54,0.914,29899.04,3.372,0.0,174.48
2024-01-01 00:08:32.000,BTCUSDT,BINANCE_USDT,29899.90,0.6352,29898.41,3.762,29899.90,3.204,0.0,167.91
2024-01-01 00:08:32.500,BTCUSDT,BINANCE_USDT,29898.41,0.7041,29898.41,1.769,29899.90,0.697,0.0,166.20
2024-01-01 00:08:33.000,BTCUSDT,BINANCE_USDT,29899.64,0.5164,29898.89,4.535,29900.38,1.762,0.0,167.21
2024-01-01 00:08:33.500,BTCUSDT,BINANCE_USDT,29897.11,1.3644,29897.11,2.687,29898.60,4.211,0.0,106.39
2024-01-01 00:08:34.000,BTCUSDT,BINANCE_USDT,29897.58,1.7061,29897.58,3.218,29899.08,1.023,0.0,110.22
2024-01-01 00:08:34.500,BTCUSDT,BINANCE_USDT,29897.43,0.0647,29896.68,2.710,29898.18,0.615,0.0,173.30
2024-01-01 00:08:35.000,BTCUSDT,BINANCE_USDT,29897.27,0.4828,29895.78,1.871,29897.27,4.879,0.0,121.74
2024-01-01 00:08:35.500,BTCUSDT,BINANCE_USDT,29895.20,0.4812,29895.20,4.666,29896.69,3.894,0.0,109.72
2024-01-01 00:08:36.000,BTCUSDT,BINANCE_USDT,29897.87,0.8231,29897.12,2.684,29898.62,3.216,0.0,114.44
2024-01-01 00:08:36.500,BTCUSDT,BINANCE_USDT,29897.55,0.0735,29896.06,1.533,29897.55,3.574,0.0,149.54
2024-01-01 00:08:37.000,BTCUSDT,BINANCE_USDT,29897.57,1.3170,29896.08,1.916,29897.57,0.899,0.0,173.63
2024-01-01 00:08:37.500,BTCUSDT,BINANCE_USDT,29895.46,0.0700,29895.46,2.337,29896.95,2.518,0.0,118.58
2024-01-01 00:08:38.000,BTCUSDT,BINANCE_USDT,29898.48,0.5668,29896.98,1.505,29898.48,3.145,0.0,102.11
2024-01-01 00:08:38.500,BTCUSDT,BINANCE_USDT,29897.04,0.7860,29896.29,3.997,29897.78,2.523,0.0,122.73
2024-01-01 00:08:39.000,BTCUSDT,BINANCE_USDT,29897.22,1.0358,29896.48,1.149,29897.97,3.638,0.0,150.16
2024-01-01 00:08:39.500,BTCUSDT,BINANCE_USDT,29898.55,1.8581,29897.06,0.510,29898.55,4.194,0.0,138.77
2024-01-01 00:08:40.000,BTCUSDT,BINANCE_USDT,29899.76,1.1800,29898.27,3.477,29899.76,2.170,0.0,168.12
2024-01-01 00:08:40.500,BTCUSDT,BINANCE_USDT,29898.62,1.3494,29897.87,1.722,29899.36,1.708,0.0,126.56
2024-01-01 00:08:41.000,BTCUSDT,BINANCE_USDT,29898.99,1.2435,29898.24,4.358,29899.73,1.597,0.0,138.67
2024-01-01 00:08:41.500,BTCUSDT,BINANCE_USDT,29899.33,1.5260,29899.33,3.191,29900.82,1.229,0.0,149.14
2024-01-01 00:08:42.000,BTCUSDT,BINANCE_USDT,29901.44,1.6664,29900.70,3.659,29902.19,3.903,0.0,141.65
2024-01-01 00:08:42.500,BTCUSDT,BINANCE_USDT,29899.54,0.5238,29899.54,4.379,29901.04,1.664,0.0,108.15
2024-01-01 00:08:43.000,BTCUSDT,BINANCE_USDT,29898.75,0.4943,29898.75,3.806,29900.24,1.249,0.0,126.74
2024-01-01 00:08:43.500,BTCUSDT,BINANCE_USDT,29900.99,0.0617,29900.24,2.179,29901.74,3.125,0.0,114.26
2024-01-01 00:08:44.000,BTCUSDT,BINANCE_USDT,29901.79,0.5513,29900.29,1.570,29901.79,4.037,0.0,106.28
2024-01-01 00:08:44.500,BTCUSDT,BINANCE_USDT,29899.18,0.4564,29899.18,4.450,29900.67,0.723,0.0,141.74
2024-01-01 00:08:45.000,BTCUSDT,BINANCE_USDT,29902.61,0.1039,29901.12,2.846,29902.61,2.917,0.0,190.19
2024-01-01 00:08:45.500,BTCUSDT,BINANCE_USDT,29903.49,0.9212,29901.99,4.669,29903.49,2.286,0.0,120.88
2024-01-01 00:08:46.000,BTCUSDT,BINANCE_USDT,29901.64,1.1758,29900.89,2.856,29902.38,3.853,0.0,150.91
2024-01-01 00:08:46.500,BTCUSDT,BINANCE_USDT,29901.95,1.1887,29901.95,4.824,29903.44,4.139,0.0,143.15
2024-01-01 00:08:47.000,BTCUSDT,BINANCE_USDT,29899.95,0.5811,29899.95,4.510,29901.44,3.986,0.0,178.98
2024-01-01 00:08:47.500,BTCUSDT,BINANCE_USDT,29902.34,0.4052,29900.84,1.676,29902.34,2.078,0.0,140.73
2024-01-01 00:08:48.000,BTCUSDT,BINANCE_USDT,29902.45,1.2539,29900.95,2.891,29902.45,2.683,0.0,124.74
2024-01-01 00:08:48.500,BTCUSDT,BINANCE_USDT,29904.30,1.9375,29902.81,1.842,29904.30,1.173,0.0,128.44
2024-01-01 00:08:49.000,BTCUSDT,BINANCE_USDT,29902.63,0.1391,29902.63,3.662,29904.12,4.850,0.0,170.49
2024-01-01 00:08:49.500,BTCUSDT,BINANCE_USDT,29903.91,1.6502,29903.17,3.849,29904.66,0.588,0.0,177.82
2024-01-01 00:08:50.000,BTCUSDT,BINANCE_USDT,29902.65,0.8863,29902.65,1.096,29904.15,4.378,0.0,111.06
2024-01-01 00:08:50.500,BTCUSDT,BINANCE_USDT,29902.29,1.1073,29902.29,4.698,29903.79,4.625,0.0,160.65
2024-01-01 00:08:51.000,BTCUSDT,BINANCE_USDT,29901.76,0.9585,29901.01,3.638,29902.50,1.623,0.0,139.37
2024-01-01 00:08:51.500,BTCUSDT,BINANCE_USDT,29901.37,1.7580,29900.63,4.716,29902.12,3.308,0.0,160.12
2024-01-01 00:08:52.000,BTCUSDT,BINANCE_USDT,29900.92,0.1718,29899.42,3.837,29900.92,1.081,0.0,165.08
2024-01-01 00:08:52.500,BTCUSDT,BINANCE_USDT,29899.25,0.1110,29898.50,3.051,29899.99,2.238,0.0,156.64
2024-01-01 00:08:53.000,BTCUSDT,BINANCE_USDT,29899.84,0.4959,29898.34,2.341,29899.84,0.901,0.0,152.93
2024-01-01 00:08:53.500,BTCUSDT,BINANCE_USDT,29898.56,1.9627,29898.56,2.044,29900.05,0.594,0.0,108.01
2024-01-01 00:08:54.000,BTCUSDT,BINANCE_USDT,29898.11,1.6191,29897.37,0.532,29898.86,2.509,0.0,173.36
2024-01-01 00:08:54.500,BTCUSDT,BINANCE_USDT,29897.10,1.1107,29897.10,3.027,29898.60,1.057,0.0,153.28
2024-01-01 00:08:55.000,BTCUSDT,BINANCE_USDT,29896.39,1.3289,29896.39,4.926,29897.88,3.043,0.0,176.31
2024-01-01 00:08:55.500,BTCUSDT,BINANCE_USDT,29898.09,0.9182,29897.34,4.094,29898.84,0.763,0.0,148.18
2024-01-01 00:08:56.000,BTCUSDT,BINANCE_USDT,29897.19,1.5117,29895.69,0.929,29897.19,0.713,0.0,189.10
2024-01-01 00:08:56.500,BTCUSDT,BINANCE_USDT,29899.71,0.4017,29898.22,0.961,29899.71,4.296,0.0,186.19
2024-01-01 00:08:57.000,BTCUSDT,BINANCE_USDT,29898.18,1.1378,29897.43,3.352,29898.93,4.352,0.0,141.64
2024-01-01 00:08:57.500,BTCUSDT,BINANCE_USDT,29898.63,1.0196,29897.13,3.818,29898.63,4.180,0.0,163.74
2024-01-01 00:08:58.000,BTCUSDT,BINANCE_USDT,29899.99,0.3581,29898.49,0.601,29899.99,4.968,0.0,104.76
2024-01-01 00:08:58.500,BTCUSDT,BINANCE_USDT,29900.69,1.3067,29900.69,3.379,29902.19,1.964,0.0,117.18
2024-01-01 00:08:59.000,BTCUSDT,BINANCE_USDT,29904.30,1.4037,29902.80,1.106,29904.30,2.852,0.0,193.93
2024-01-01 00:08:59.500,BTCUSDT,BINANCE_USDT,29907.42,1.9287,29905.93,1.596,29907.42,4.435,0.0,148.74
2024-01-01 00:09:00.000,BTCUSDT,BINANCE_USDT,29907.50,1.1847,29906.01,2.805,29907.50,2.439,0.0,102.21
2024-01-01 00:09:00.500,BTCUSDT,BINANCE_USDT,29906.04,0.8013,29905.30,1.937,29906.79,1.200,0.0,133.99
2024-01-01 00:09:01.000,BTCUSDT,BINANCE_USDT,29905.35,1.9752,29903.86,3.565,29905.35,3.681,0.0,153.32
2024-01-01 00:09:01.500,BTCUSDT,BINANCE_USDT,29904.03,1.3031,29904.03,4.828,29905.53,3.003,0.0,117.03
2024-01-01 00:09:02.000,BTCUSDT,BINANCE_USDT,29904.95,0.9971,29904.20,2.059,29905.69,4.820,0.0,189.64
2024-01-01 00:09:02.500,BTCUSDT,BINANCE_USDT,29904.42,1.7930,29902.93,1.265,29904.42,1.172,0.0,132.47
2024-01-01 00:09:03.000,BTCUSDT,BINANCE_USDT,29903.45,1.5430,29901.95,4.033,29903.45,2.190,0.0,138.32
2024-01-01 00:09:03.500,BTCUSDT,BINANCE_USDT,29902.21,0.2398,29900.71,3.869,29902.21,1.038,0.0,114.21
2024-01-01 00:09:04.000,BTCUSDT,BINANCE_USDT,29899.53,0.7750,29899.53,4.952,29901.03,0.993,0.0,158.88
2024-01-01 00:09:04.500,BTCUSDT,BINANCE_USDT,29897.98,1.0218,29897.98,3.613,29899.47,2.078,0.0,140.35
2024-01-01 00:09:05.000,BTCUSDT,BINANCE_USDT,29897.78,0.1466,29897.04,2.681,29898.53,2.736,0.0,197.59
2024-01-01 00:09:05.500,BTCUSDT,BINANCE_USDT,29896.65,0.3074,29895.15,1.342,29896.65,3.471,0.0,115.30
2024-01-01 00:09:06.000,BTCUSDT,BINANCE_USDT,29895.19,1.0977,29894.45,3.591,29895.94,2.998,0.0,100.04
2024-01-01 00:09:06.500,BTCUSDT,BINANCE_USDT,29894.87,0.6745,29894.12,4.031,29895.62,2.665,0.0,130.28
2024-01-01 00:09:07.000,BTCUSDT,BINANCE_USDT,29896.65,1.6344,29895.16,2.330,29896.65,4.404,0.0,107.15
2024-01-01 00:09:07.500,BTCUSDT,BINANCE_USDT,29895.32,0.2658,29895.32,3.255,29896.82,3.507,0.0,118.89
2024-01-01 00:09:08.000,BTCUSDT,BINANCE_USDT,29895.52,0.2469,29894.03,4.147,29895.52,2.979,0.0,120.66
2024-01-01 00:09:08.500,BTCUSDT,BINANCE_USDT,29895.99,0.1813,29895.24,0.730,29896.73,3.922,0.0,167.92
2024-01-01 00:09:09.000,BTCUSDT,BINANCE_USDT,29896.46,1.9767,29896.46,1.468,29897.95,4.738,0.0,126.82
2024-01-01 00:09:09.500,BTCUSDT,BINANCE_USDT,29894.15,0.5424,29894.15,3.606,29895.65,1.534,0.0,171.99
2024-01-01 00:09:10.000,BTCUSDT,BINANCE_USDT,29895.79,1.5303,29895.79,2.039,29897.28,4.193,0.0,141.60
2024-01-01 00:09:10.500,BTCUSDT,BINANCE_USDT,29895.03,0.2386,29895.03,2.423,29896.53,1.210,0.0,185.43
2024-01-01 00:09:11.000,BTCUSDT,BINANCE_USDT,29894.86,0.9039,29894.11,3.277,29895.60,1.354,0.0,167.47
2024-01-01 00:09:11.500,BTCUSDT,BINANCE_USDT,29896.18,1.4266,29894.68,4.338,29896.18,4.586,0.0,145.28
2024-01-01 00:09:12.000,BTCUSDT,BINANCE_USDT,29896.99,1.2401,29896.25,3.408,29897.74,3.663,0.0,101.71
2024-01-01 00:09:12.500,BTCUSDT,BINANCE_USDT,29895.42,1.2913,29893.93,3.216,29895.42,4.427,0.0,103.61
2024-01-01 00:09:13.000,BTCUSDT,BINANCE_USDT,29896.56,0.1451,29895.06,3.984,29896.56,1.875,0.0,186.22
2024-01-01 00:09:13.500,BTCUSDT,BINANCE_USDT,29893.66,0.3117,29893.66,2.498,29895.16,1.321,0.0,155.54
2024-01-01 00:09:14.000,BTCUSDT,BINANCE_USDT,29894.95,1.6752,29893.46,3.371,29894.95,4.858,0.0,157.05
2024-01-01 00:09:14.500,BTCUSDT,BINANCE_USDT,29891.79,1.3593,29891.04,1.006,29892.54,3.103,0.0,164.06
2024-01-01 00:09:15.000,BTCUSDT,BINANCE_USDT,29891.30,0.7170,29889.81,1.737,29891.30,2.498,0.0,153.76
2024-01-01 00:09:15.500,BTCUSDT,BINANCE_USDT,29892.58,1.7877,29891.08,2.675,29892.58,2.685,0.0,108.11
2024-01-01 00:09:16.000,BTCUSDT,BINANCE_USDT,29888.86,1.5303,29888.86,3.580,29890.36,3.066,0.0,110.34
2024-01-01 00:09:16.500,BTCUSDT,BINANCE_USDT,29890.87,0.5790,29889.37,4.708,29890.87,4.389,0.0,158.89
2024-01-01 00:09:17.000,BTCUSDT,BINANCE_USDT,29890.10,0.5094,29888.61,2.881,29890.10,3.137,0.0,169.18
2024-01-01 00:09:17.500,BTCUSDT,BINANCE_USDT,29889.18,0.7282,29887.69,0.980,29889.18,1.283,0.0,119.36
2024-01-01 00:09:18.000,BTCUSDT,BINANCE_USDT,29887.85,0.9191,29886.36,2.515,29887.85,0.812,0.0,199.21
2024-01-01 00:09:18.500,BTCUSDT,BINANCE_USDT,29888.48,0.5866,29887.73,3.723,29889.23,3.793,0.0,192.81
2024-01-01 00:09:19.000,BTCUSDT,BINANCE_USDT,29888.01,1.6089,29888.01,4.523,29889.50,1.704,0.0,158.51
2024-01-01 00:09:19.500,BTCUSDT,BINANCE_USDT,29889.21,1.2018,29887.71,4.605,29889.21,2.907,0.0,126.97
2024-01-01 00:09:20.000,BTCUSDT,BINANCE_USDT,29890.16,1.1605,29888.67,4.077,29890.16,4.367,0.0,181.92
2024-01-01 00:09:20.500,BTCUSDT,BINANCE_USDT,29887.29,0.9957,29887.29,2.377,29888.79,3.272,0.0,188.60
2024-01-01 00:09:21.000,BTCUSDT,BINANCE_USDT,29887.16,1.1765,29886.41,2.825,29887.90,4.524,0.0,190.73
2024-01-01 00:09:21.500,BTCUSDT,BINANCE_USDT,29886.66,1.0173,29885.91,1.003,29887.40,3.368,0.0,178.34
2024-01-01 00:09:22.000,BTCUSDT,BINANCE_USDT,29887.21,1.2928,29885.71,1.048,29887.21,3.003,0.0,136.15
2024-01-01 00:09:22.500,BTCUSDT,BINANCE_USDT,29886.38,0.9101,29884.89,4.237,29886.38,4.487,0.0,107.80
2024-01-01 00:09:23.000,BTCUSDT,BINANCE_USDT,29884.40,0.4206,29882.90,4.505,29884.40,4.295,0.0,105.97
2024-01-01 00:09:23.500,BTCUSDT,BINANCE_USDT,29883.51,0.7049,29882.77,4.096,29884.26,1.560,0.0,122.51
2024-01-01 00:09:24.000,BTCUSDT,BINANCE_USDT,29881.78,0.9793,29881.78,1.597,29883.27,1.285,0.0,193.80
2024-01-01 00:09:24.500,BTCUSDT,BINANCE_USDT,29883.13,1.0925,29882.38,2.485,29883.88,0.804,0.0,182.05
2024-01-01 00:09:25.000,BTCUSDT,BINANCE_USDT,29881.69,0.3789,29881.69,2.975,29883.18,4.790,0.0,150.28
2024-01-01 00:09:25.500,BTCUSDT,BINANCE_USDT,29882.27,1.9548,29880.78,0.600,29882.27,4.212,0.0,196.15
2024-01-01 00:09:26.000,BTCUSDT,BINANCE_USDT,29881.06,0.8019,29880.31,3.486,29881.81,2.730,0.0,185.11
2024-01-01 00:09:26.500,BTCUSDT,BINANCE_USDT,29883.63,0.5589,29882.88,1.853,29884.38,0.540,0.0,166.16
2024-01-01 00:09:27.000,BTCUSDT,BINANCE_USDT,29883.28,0.2780,29881.78,1.427,29883.28,1.280,0.0,135.27
2024-01-01 00:09:27.500,BTCUSDT,BINANCE_USDT,29881.97,0.7579,29881.97,1.074,29883.47,2.229,0.0,154.72
2024-01-01 00:09:28.000,BTCUSDT,BINANCE_USDT,29881.74,1.7374,29881.00,0.823,29882.49,2.807,0.0,169.07
2024-01-01 00:09:28.500,BTCUSDT,BINANCE_USDT,29881.24,0.3113,29879.74,4.964,29881.24,3.272,0.0,199.74
2024-01-01 00:09:29.000,BTCUSDT,BINANCE_USDT,29882.57,0.5546,29881.82,3.859,29883.31,4.198,0.0,136.59
2024-01-01 00:09:29.500,BTCUSDT,BINANCE_USDT,29883.33,0.3169,29882.58,4.497,29884.08,3.473,0.0,114.95
2024-01-01 00:09:30.000,BTCUSDT,BINANCE_USDT,29880.32,0.8406,29880.32,2.630,29881.82,2.318,0.0,191.80
2024-01-01 00:09:30.500,BTCUSDT,BINANCE_USDT,29877.45,0.7238,29876.70,1.916,29878.20,1.688,0.0,186.50
2024-01-01 00:09:31.000,BTCUSDT,BINANCE_USDT,29878.29,1.3894,29877.55,0.906,29879.04,1.082,0.0,145.44
2024-01-01 00:09:31.500,BTCUSDT,BINANCE_USDT,29880.18,0.6721,29879.44,3.269,29880.93,3.576,0.0,119.86
2024-01-01 00:09:32.000,BTCUSDT,BINANCE_USDT,29881.83,0.2808,29880.33,3.959,29881.83,2.102,0.0,110.88
2024-01-01 00:09:32.500,BTCUSDT,BINANCE_USDT,29882.50,1.1008,29881.76,3.314,29883.25,1.378,0.0,124.17
2024-01-01 00:09:33.000,BTCUSDT,BINANCE_USDT,29881.26,1.5934,29880.52,1.817,29882.01,3.451,0.0,185.73
2024-01-01 00:09:33.500,BTCUSDT,BINANCE_USDT,29881.56,1.7799,29880.06,1.224,29881.56,2.220,0.0,138.51
2024-01-01 00:09:34.000,BTCUSDT,BINANCE_USDT,29881.55,1.4574,29881.55,4.666,29883.05,1.879,0.0,177.75
2024-01-01 00:09:34.500,BTCUSDT,BINANCE_USDT,29883.72,0.7202,29882.23,2.590,29883.72,2.873,0.0,196.86
2024-01-01 00:09:35.000,BTCUSDT,BINANCE_USDT,29883.52,1.6474,29883.52,0.864,29885.01,0.647,0.0,159.62
2024-01-01 00:09:35.500,BTCUSDT,BINANCE_USDT,29883.42,0.1991,29883.42,2.446,29884.91,4.271,0.0,195.22
2024-01-01 00:09:36.000,BTCUSDT,BINANCE_USDT,29885.70,1.7601,29884.20,2.921,29885.70,0.877,0.0,141.51
2024-01-01 00:09:36.500,BTCUSDT,BINANCE_USDT,29885.34,0.7301,29884.59,3.397,29886.08,1.687,0.0,170.57
2024-01-01 00:09:37.000,BTCUSDT,BINANCE_USDT,29885.39,0.2194,29884.65,1.016,29886.14,1.095,0.0,124.05
2024-01-01 00:09:37.500,BTCUSDT,BINANCE_USDT,29886.10,1.5128,29885.35,1.111,29886.85,1.133,0.0,176.21
2024-01-01 00:09:38.000,BTCUSDT,BINANCE_USDT,29884.55,0.1047,29883.80,3.200,29885.29,1.782,0.0,138.87
2024-01-01 00:09:38.500,BTCUSDT,BINANCE_USDT,29884.47,0.1195,29883.72,4.940,29885.22,4.185,0.0,164.09
2024-01-01 00:09:39.000,BTCUSDT,BINANCE_USDT,29881.93,0.9429,29881.93,4.224,29883.42,1.080,0.0,175.11
2024-01-01 00:09:39.500,BTCUSDT,BINANCE_USDT,29881.15,0.4065,29881.15,4.098,29882.65,2.972,0.0,141.49
2024-01-01 00:09:40.000,BTCUSDT,BINANCE_USDT,29880.47,0.5388,29880.47,1.347,29881.96,2.405,0.0,143.21
2024-01-01 00:09:40.500,BTCUSDT,BINANCE_USDT,29883.15,0.8875,29882.41,0.633,29883.90,1.185,0.0,171.49
2024-01-01 00:09:41.000,BTCUSDT,BINANCE_USDT,29880.76,1.8372,29880.76,3.189,29882.25,1.803,0.0,128.75
2024-01-01 00:09:41.500,BTCUSDT,BINANCE_USDT,29882.92,1.7949,29882.17,2.602,29883.67,1.442,0.0,198.44
2024-01-01 00:09:42.000,BTCUSDT,BINANCE_USDT,29882.56,1.5293,29881.06,4.473,29882.56,3.763,0.0,163.48
2024-01-01 00:09:42.500,BTCUSDT,BINANCE_USDT,29883.48,1.0984,29883.48,1.347,29884.97,3.221,0.0,101.37
2024-01-01 00:09:43.000,BTCUSDT,BINANCE_USDT,29884.03,0.4228,29884.03,0.692,29885.53,1.925,0.0,108.83
2024-01-01 00:09:43.500,BTCUSDT,BINANCE_USDT,29885.26,1.8414,29884.51,0.513,29886.01,1.452,0.0,169.70
2024-01-01 00:09:44.000,BTCUSDT,BINANCE_USDT,29884.21,0.4620,29884.21,2.555,29885.71,2.672,0.0,153.73
2024-01-01 00:09:44.500,BTCUSDT,BINANCE_USDT,29882.82,1.7116,29882.07,0.637,29883.56,1.735,0.0,186.41
2024-01-01 00:09:45.000,BTCUSDT,BINANCE_USDT,29885.34,1.6356,29883.84,3.639,29885.34,2.915,0.0,163.97
2024-01-01 00:09:45.500,BTCUSDT,BINANCE_USDT,29885.07,1.3219,29885.07,3.080,29886.56,2.163,0.0,137.14
2024-01-01 00:09:46.000,BTCUSDT,BINANCE_USDT,29886.99,1.8813,29886.99,2.469,29888.49,2.030,0.0,113.47
2024-01-01 00:09:46.500,BTCUSDT,BINANCE_USDT,29887.96,0.7333,29887.96,3.924,29889.45,0.599,0.0,193.31
2024-01-01 00:09:47.000,BTCUSDT,BINANCE_USDT,29889.19,0.6300,29887.70,2.213,29889.19,4.005,0.0,128.40
2024-01-01 00:09:47.500,BTCUSDT,BINANCE_USDT,29888.79,0.1935,29888.04,1.853,29889.54,3.750,0.0,119.24
2024-01-01 00:09:48.000,BTCUSDT,BINANCE_USDT,29887.79,1.0780,29887.04,4.894,29888.54,4.376,0.0,182.19
2024-01-01 00:09:48.500,BTCUSDT,BINANCE_USDT,29888.45,1.2754,29886.95,3.364,29888.45,1.057,0.0,189.12
2024-01-01 00:09:49.000,BTCUSDT,BINANCE_USDT,29887.36,0.2064,29887.36,4.722,29888.86,2.805,0.0,101.00
2024-01-01 00:09:49.500,BTCUSDT,BINANCE_USDT,29888.25,0.5873,29886.75,0.674,29888.25,1.182,0.0,183.13
2024-01-01 00:09:50.000,BTCUSDT,BINANCE_USDT,29887.58,0.9920,29887.58,0.624,29889.07,4.474,0.0,153.38
2024-01-01 00:09:50.500,BTCUSDT,BINANCE_USDT,29886.20,1.8132,29884.71,1.212,29886.20,2.283,0.0,179.82
2024-01-01 00:09:51.000,BTCUSDT,BINANCE_USDT,29884.63,0.1022,29884.63,1.065,29886.12,2.737,0.0,197.46
2024-01-01 00:09:51.500,BTCUSDT,BINANCE_USDT,29886.38,1.1800,29884.89,3.426,29886.38,0.600,0.0,109.11
2024-01-01 00:09:52.000,BTCUSDT,BINANCE_USDT,29885.75,1.1459,29885.00,4.598,29886.49,1.664,0.0,105.93
2024-01-01 00:09:52.500,BTCUSDT,BINANCE_USDT,29886.40,1.8146,29884.90,0.926,29886.40,4.335,0.0,105.95
2024-01-01 00:09:53.000,BTCUSDT,BINANCE_USDT,29884.57,1.7596,29883.82,2.672,29885.31,4.732,0.0,180.79
2024-01-01 00:09:53.500,BTCUSDT,BINANCE_USDT,29883.59,0.2741,29882.84,3.963,29884.33,3.296,0.0,131.99
2024-01-01 00:09:54.000,BTCUSDT,BINANCE_USDT,29883.53,0.3926,29882.78,4.705,29884.28,3.434,0.0,193.62
2024-01-01 00:09:54.500,BTCUSDT,BINANCE_USDT,29884.50,1.0686,29884.50,3.757,29885.99,2.149,0.0,127.38
2024-01-01 00:09:55.000,BTCUSDT,BINANCE_USDT,29886.66,1.1586,29885.92,3.795,29887.41,3.246,0.0,110.89
2024-01-01 00:09:55.500,BTCUSDT,BINANCE_USDT,29886.19,0.2163,29886.19,4.556,29887.68,1.729,0.0,159.88
2024-01-01 00:09:56.000,BTCUSDT,BINANCE_USDT,29887.46,1.8893,29885.96,0.692,29887.46,3.104,0.0,195.98
2024-01-01 00:09:56.500,BTCUSDT,BINANCE_USDT,29886.91,1.3944,29885.41,4.463,29886.91,3.604,0.0,103.88
2024-01-01 00:09:57.000,BTCUSDT,BINANCE_USDT,29885.71,1.3703,29884.22,3.794,29885.71,3.904,0.0,127.27
2024-01-01 00:09:57.500,BTCUSDT,BINANCE_USDT,29886.01,1.4610,29885.26,4.983,29886.75,2.922,0.0,130.53
2024-01-01 00:09:58.000,BTCUSDT,BINANCE_USDT,29886.12,0.5653,29886.12,2.869,29887.62,1.918,0.0,186.22
2024-01-01 00:09:58.500,BTCUSDT,BINANCE_USDT,29886.93,1.9125,29885.43,0.699,29886.93,3.545,0.0,186.44
2024-01-01 00:09:59.000,BTCUSDT,BINANCE_USDT,29886.30,0.4180,29886.30,4.817,29887.79,1.103,0.0,117.35
2024-01-01 00:09:59.500,BTCUSDT,BINANCE_USDT,29887.17,0.2976,29887.17,2.135,29888.66,2.738,0.0,167.11
2024-01-01 00:10:00.000,BTCUSDT,BINANCE_USDT,29890.68,0.4474,29889.18,1.286,29890.68,1.452,0.0,145.59
2024-01-01 00:10:00.500,BTCUSDT,BINANCE_USDT,29890.36,0.4570,29889.61,2.279,29891.11,2.226,0.0,122.18
